Season,Lg,ORtg,DRtg,Playoffs,id,Tm,W,L,Finish,Age,Ht.,Wt.,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,NBA,106.9,107.1,No,959,MIL,41.0,41.0,5.0,28.9,6-6,222.0,82.0,242.7,37.1,80.2,0.462,7.2,19.3,0.375,29.9,60.9,0.49,16.1,21.5,0.748,10.3,31.2,41.4,22.5,7.3,4.7,14.1,21.8,97.5
2000-01,NBA,108.8,104.6,Yes,960,MIL,52.0,30.0,1.0,28.2,6-6,216.0,82.0,241.2,38.0,82.9,0.458,6.9,18.1,0.379,31.1,64.8,0.48,18.0,22.9,0.787,11.9,30.5,42.4,22.5,8.2,4.7,13.7,23.5,100.7
1999-00,NBA,108.2,107.9,Yes,961,MIL,42.0,40.0,5.0,28.2,6-7,217.0,82.0,242.1,38.7,83.3,0.465,4.8,13.0,0.369,33.9,70.2,0.483,19.0,24.2,0.786,12.4,28.9,41.3,22.6,8.2,4.6,15.0,24.6,101.2
1998-99,NBA,104.9,103.0,Yes,962,MIL,28.0,22.0,4.0,28.3,6-6,216.0,50.0,241.0,35.1,76.4,0.459,4.6,12.4,0.373,30.4,64.0,0.476,16.9,23.1,0.733,11.4,27.4,38.8,20.6,8.8,4.0,14.4,22.8,91.7
1997-98,NBA,103.5,105.6,No,963,MIL,36.0,46.0,7.0,27.6,6-6,215.0,82.0,243.0,35.6,78.0,0.456,3.0,8.6,0.354,32.5,69.5,0.469,20.3,26.4,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5
1996-97,NBA,106.2,108.3,No,964,MIL,33.0,49.0,7.0,27.3,6-6,210.0,82.0,240.6,36.2,76.9,0.471,4.0,11.2,0.352,32.2,65.6,0.491,19.0,25.7,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3
1995-96,NBA,105.6,111.5,No,965,MIL,25.0,57.0,7.0,27.5,6-6,210.0,82.0,240.6,37.0,79.1,0.467,4.4,12.9,0.338,32.6,66.3,0.493,17.2,23.3,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6
1994-95,NBA,106.2,110.9,No,966,MIL,34.0,48.0,6.0,25.7,6-7,208.0,82.0,242.1,36.9,80.3,0.459,6.0,16.5,0.366,30.8,63.9,0.483,19.6,27.5,0.712,13.0,26.7,39.6,21.2,8.2,4.4,17.0,22.7,99.3
1993-94,NBA,102.5,109.3,No,967,MIL,20.0,62.0,6.0,26.1,6-6,209.0,82.0,240.3,37.1,83.0,0.447,4.0,12.4,0.325,33.1,70.6,0.469,18.7,26.6,0.702,13.7,26.3,40.0,23.7,9.8,5.0,16.4,22.2,96.9
1992-93,NBA,106.2,110.1,No,968,MIL,28.0,54.0,7.0,26.9,6-6,210.0,82.0,240.6,39.9,84.4,0.472,3.8,11.4,0.333,36.0,73.0,0.494,18.8,25.4,0.742,12.8,25.8,38.6,25.4,10.5,4.8,16.6,24.1,102.3
1991-92,NBA,108.8,110.6,No,969,MIL,31.0,51.0,6.0,30.2,6-6,207.0,82.0,242.4,40.5,88.0,0.46,4.5,12.3,0.369,36.0,75.7,0.475,19.5,25.7,0.759,15.8,26.5,42.3,24.6,10.5,3.9,16.5,23.2,105.0
1990-91,NBA,109.7,107.2,Yes,970,MIL,48.0,34.0,3.0,29.3,6-6,210.0,82.0,242.1,40.7,84.7,0.48,3.1,9.2,0.341,37.6,75.5,0.497,21.9,27.3,0.801,13.2,26.4,39.5,25.3,10.9,4.0,16.1,24.8,106.4
1989-90,NBA,107.3,108.1,Yes,971,MIL,44.0,38.0,3.0,28.1,6-7,207.0,82.0,241.8,41.2,87.1,0.473,2.5,8.2,0.312,38.7,79.0,0.49,21.0,27.7,0.758,13.5,27.4,40.9,25.0,10.1,4.0,16.0,25.4,106.0
1988-89,NBA,110.1,106.4,Yes,972,MIL,49.0,33.0,4.0,28.5,6-7,208.0,82.0,240.9,41.5,87.4,0.474,2.2,6.9,0.316,39.3,80.5,0.488,23.8,29.0,0.821,13.8,27.7,41.5,25.3,10.0,3.9,15.9,23.8,108.9
1987-88,NBA,108.2,107.6,Yes,973,MIL,42.0,40.0,4.0,28.6,6-7,208.0,82.0,241.2,41.0,86.3,0.475,1.6,5.0,0.324,39.4,81.3,0.485,22.3,28.8,0.775,13.6,28.5,42.1,26.8,8.2,4.6,15.5,24.3,106.1
1986-87,NBA,109.5,105.6,Yes,974,MIL,50.0,32.0,3.0,27.7,6-6,205.0,82.0,241.2,42.2,88.8,0.475,2.3,7.0,0.323,39.9,81.8,0.488,23.8,31.1,0.766,13.6,28.3,42.0,24.9,10.3,4.8,15.4,26.6,110.4
1985-86,NBA,111.4,102.7,Yes,975,MIL,57.0,25.0,1.0,26.0,6-6,206.0,82.0,241.5,43.9,89.1,0.493,1.5,4.7,0.327,42.4,84.5,0.502,25.2,32.9,0.764,14.5,29.5,44.0,26.3,9.8,5.6,16.7,27.0,114.5
1984-85,NBA,110.5,103.6,Yes,976,MIL,59.0,23.0,1.0,25.7,6-6,208.0,82.0,241.5,43.5,88.5,0.491,1.1,3.6,0.303,42.4,84.9,0.499,22.8,30.2,0.757,15.3,28.7,44.0,26.4,8.4,5.9,16.9,27.3,110.9
1983-84,NBA,107.8,103.6,Yes,977,MIL,50.0,32.0,1.0,28.4,6-6,208.0,82.0,242.7,41.9,85.0,0.492,0.7,2.8,0.254,41.1,82.2,0.501,21.3,28.7,0.74,13.8,29.1,42.9,25.8,7.8,6.0,17.3,26.4,105.7
1982-83,NBA,105.8,101.4,Yes,978,MIL,51.0,31.0,1.0,28.1,6-6,206.0,82.0,241.8,42.5,87.0,0.489,0.5,2.1,0.219,42.1,84.9,0.495,21.1,28.0,0.753,13.4,30.2,43.6,25.8,8.1,6.5,17.6,26.0,106.6
1981-82,NBA,107.7,102.3,Yes,979,MIL,55.0,27.0,1.0,27.3,6-6,207.0,82.0,241.5,43.2,85.5,0.505,0.6,2.0,0.299,42.6,83.5,0.51,21.4,28.4,0.753,14.2,29.5,43.7,27.2,9.3,5.5,19.4,27.8,108.4
1980-81,NBA,108.7,101.8,Yes,980,MIL,60.0,22.0,1.0,26.6,6-6,204.0,82.0,240.9,45.4,91.1,0.498,0.4,1.6,0.229,45.0,89.5,0.503,22.0,28.5,0.77,15.4,29.4,44.7,28.3,10.5,6.5,19.3,26.8,113.1
1979-80,NBA,106.8,102.9,Yes,981,MIL,49.0,33.0,1.0,25.3,6-6,206.0,82.0,241.5,44.9,92.1,0.488,0.6,1.9,0.323,44.3,90.2,0.491,19.6,25.6,0.764,15.2,29.2,44.4,27.8,9.5,6.2,18.2,23.6,110.1
2024-25,NBA,116.6,111.5,Yes,993,MIN,49.0,33.0,3.0,27.2,6-6,220.0,82.0,241.8,41.0,87.6,0.468,15.0,39.9,0.377,26.0,47.7,0.545,17.2,21.8,0.789,11.1,33.2,44.3,26.1,8.0,5.0,14.5,18.3,114.3
2023-24,NBA,115.6,109.0,Yes,994,MIN,56.0,26.0,3.0,27.2,6-7,221.0,82.0,241.5,41.3,85.0,0.485,12.6,32.7,0.387,28.6,52.4,0.546,17.8,22.9,0.777,9.4,34.2,43.6,26.6,7.9,6.1,14.2,18.8,113.0
2022-23,NBA,113.7,113.8,Yes,995,MIN,42.0,40.0,2.0,25.8,6-6,218.0,82.0,241.8,42.9,87.4,0.49,12.2,33.3,0.365,30.7,54.1,0.568,17.9,23.7,0.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8
2021-22,NBA,114.3,111.7,Yes,996,MIN,46.0,36.0,3.0,24.2,6-6,211.0,82.0,241.2,41.6,91.0,0.457,14.8,41.3,0.358,26.8,49.7,0.54,18.0,23.1,0.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,21.8,115.9
2020-21,NBA,109.5,115.0,No,997,MIN,23.0,49.0,4.0,23.2,6-5,211.0,72.0,241.7,40.7,90.9,0.448,13.1,37.6,0.349,27.6,53.3,0.518,17.6,23.1,0.761,10.5,33.0,43.5,25.6,8.8,5.5,14.3,20.9,112.1
2019-20,NBA,108.1,112.2,No,998,MIN,19.0,45.0,5.0,24.8,6-6,213.0,64.0,243.1,40.4,91.6,0.441,13.3,39.7,0.336,27.1,52.0,0.521,19.1,25.4,0.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,113.3
2018-19,NBA,111.4,112.9,No,999,MIN,36.0,46.0,5.0,26.2,6-6,219.0,82.0,241.8,41.6,91.3,0.456,10.1,28.7,0.351,31.5,62.5,0.504,19.1,24.3,0.787,11.3,33.5,44.8,24.6,8.3,5.0,13.1,20.3,112.5
2017-18,NBA,113.4,111.1,Yes,1000,MIN,47.0,35.0,4.0,27.1,6-7,217.0,82.0,241.5,41.0,86.1,0.476,8.0,22.5,0.357,33.0,63.6,0.519,19.4,24.1,0.804,10.3,31.6,42.0,22.7,8.4,4.2,12.5,18.2,109.5
2016-17,NBA,110.8,112.0,No,1001,MIN,31.0,51.0,5.0,24.0,6-7,218.0,82.0,241.5,39.5,84.4,0.467,7.3,21.0,0.349,32.1,63.4,0.507,19.3,24.2,0.799,11.4,31.0,42.4,23.7,8.0,4.5,14.0,20.1,105.6
2015-16,NBA,106.5,110.1,No,1002,MIN,29.0,53.0,5.0,24.6,6-8,217.0,82.0,242.4,37.7,81.3,0.464,5.5,16.4,0.338,32.2,64.9,0.496,21.4,27.0,0.792,10.0,31.5,41.6,23.4,8.0,4.6,15.0,20.7,102.4
2014-15,NBA,102.9,112.2,No,1003,MIN,16.0,66.0,5.0,24.4,6-7,213.0,82.0,241.5,36.4,83.2,0.438,5.0,14.9,0.332,31.5,68.3,0.461,20.0,25.7,0.776,11.6,29.3,40.9,21.6,8.1,4.0,15.0,19.2,97.8
2013-14,NBA,108.9,106.2,No,1004,MIN,40.0,42.0,3.0,26.3,6-7,216.0,82.0,242.1,38.9,87.5,0.444,7.3,21.4,0.341,31.6,66.1,0.478,21.8,28.1,0.778,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9
2012-13,NBA,102.9,105.4,No,1005,MIN,31.0,51.0,5.0,26.4,6-6,217.0,82.0,240.6,35.9,81.7,0.439,5.5,18.0,0.305,30.4,63.7,0.477,18.5,24.9,0.742,11.9,30.2,42.0,22.4,8.5,4.7,14.8,18.4,95.7
2011-12,NBA,104.3,106.6,No,1006,MIN,26.0,40.0,5.0,24.4,6-6,220.0,66.0,241.5,35.7,82.3,0.433,7.2,21.6,0.332,28.5,60.8,0.469,19.4,25.2,0.771,12.1,31.7,43.7,19.5,6.6,4.4,15.2,18.4,97.9
2010-11,NBA,104.2,111.1,No,1007,MIN,17.0,65.0,5.0,23.8,6-7,220.0,82.0,241.2,37.7,85.5,0.441,7.2,19.1,0.376,30.5,66.5,0.459,18.5,24.1,0.768,13.2,31.2,44.4,20.1,7.2,5.1,17.0,22.3,101.1
2009-10,NBA,101.7,111.6,No,1008,MIN,15.0,67.0,5.0,24.1,6-7,224.0,82.0,241.2,37.9,84.4,0.449,4.9,14.4,0.341,33.0,70.0,0.471,17.5,23.5,0.746,11.7,31.2,42.9,19.8,7.3,3.7,16.3,20.7,98.2
2008-09,NBA,106.1,111.4,No,1009,MIN,24.0,58.0,4.0,25.4,6-6,226.0,82.0,241.5,36.4,82.5,0.441,6.6,18.8,0.353,29.8,63.7,0.467,18.3,23.9,0.769,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8
2007-08,NBA,103.8,111.2,No,1010,MIN,22.0,60.0,4.0,24.6,6-6,222.0,82.0,240.6,37.5,83.1,0.451,5.4,15.4,0.35,32.1,67.8,0.474,15.2,20.6,0.736,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,95.6
2006-07,NBA,103.9,107.9,No,1011,MIN,32.0,50.0,4.0,27.7,6-6,211.0,82.0,244.0,36.5,79.3,0.461,4.7,13.3,0.353,31.9,66.0,0.483,18.3,23.1,0.792,10.0,30.2,40.2,22.5,6.5,4.0,15.6,21.4,96.1
2005-06,NBA,102.4,104.5,No,1012,MIN,33.0,49.0,4.0,26.7,6-7,214.0,82.0,242.1,35.2,77.3,0.456,3.8,11.5,0.329,31.4,65.8,0.478,17.5,23.1,0.758,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7
2004-05,NBA,108.2,106.6,No,1013,MIN,44.0,38.0,3.0,29.0,6-6,213.0,82.0,240.9,37.1,80.8,0.459,4.8,14.0,0.345,32.3,66.9,0.483,17.7,22.2,0.796,11.5,31.5,43.0,23.4,5.6,5.5,13.2,21.6,96.8
2003-04,NBA,105.9,99.7,Yes,1014,MIN,58.0,24.0,1.0,29.7,6-6,213.0,82.0,240.9,37.0,80.1,0.462,4.0,10.9,0.363,33.0,69.2,0.477,16.6,21.3,0.781,10.7,32.3,42.9,23.0,6.8,5.6,12.7,21.1,94.5
2002-03,NBA,106.1,103.8,Yes,1015,MIN,51.0,31.0,3.0,28.2,6-7,217.0,82.0,241.5,38.7,83.0,0.466,3.6,9.8,0.368,35.1,73.2,0.479,17.1,22.3,0.77,11.7,31.9,43.6,25.2,6.7,5.3,13.7,20.8,98.1
2001-02,NBA,109.0,105.3,Yes,1016,MIN,50.0,32.0,3.0,26.7,6-7,224.0,82.0,241.5,38.7,84.0,0.461,4.8,12.8,0.378,33.9,71.2,0.476,17.1,21.4,0.798,12.9,31.2,44.2,24.3,6.4,5.2,13.4,21.2,99.3
2000-01,NBA,105.2,103.7,Yes,1017,MIN,47.0,35.0,4.0,27.4,6-6,217.0,82.0,241.8,38.4,83.8,0.458,3.9,11.0,0.357,34.5,72.8,0.473,16.6,21.2,0.785,12.2,30.1,42.3,25.4,8.3,5.6,13.9,23.2,97.3
1999-00,NBA,106.1,103.4,Yes,1018,MIN,50.0,32.0,3.0,26.6,6-6,213.0,82.0,242.7,39.3,84.3,0.467,3.0,8.7,0.346,36.3,75.5,0.481,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5
1998-99,NBA,101.9,101.5,Yes,1019,MIN,25.0,25.0,4.0,27.2,6-6,209.0,50.0,240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17.0,22.9,0.743,15.1,27.8,42.9,24.4,8.5,5.4,12.8,23.7,92.9
1997-98,NBA,107.8,107.1,Yes,1020,MIN,45.0,37.0,3.0,26.4,6-7,214.0,82.0,243.0,38.5,83.5,0.461,3.7,10.6,0.347,34.8,72.8,0.478,20.4,27.5,0.743,13.0,29.6,42.6,25.2,7.8,5.2,13.9,23.0,101.1
1996-97,NBA,105.5,107.1,Yes,1021,MIN,40.0,42.0,3.0,26.3,6-7,212.0,82.0,241.2,35.8,78.5,0.456,4.5,13.3,0.339,31.3,65.2,0.48,20.0,26.6,0.751,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1
1995-96,NBA,104.1,109.8,No,1022,MIN,26.0,56.0,5.0,26.4,6-6,214.0,82.0,241.2,36.3,79.0,0.459,3.4,10.5,0.326,32.9,68.6,0.479,21.9,28.2,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9
1994-95,NBA,102.6,112.4,No,1023,MIN,21.0,61.0,6.0,25.4,6-7,215.0,82.0,241.2,34.0,75.8,0.449,3.9,12.4,0.313,30.2,63.5,0.475,22.2,28.7,0.775,10.8,25.5,36.3,21.7,7.4,4.9,17.1,25.3,94.2
1993-94,NBA,101.9,109.2,No,1024,MIN,20.0,62.0,5.0,26.2,6-7,218.0,82.0,240.6,36.4,79.7,0.457,2.2,6.8,0.329,34.2,72.9,0.469,21.7,28.1,0.772,12.1,28.6,40.6,24.0,7.3,5.4,18.0,24.6,96.7
1992-93,NBA,103.6,111.8,No,1025,MIN,19.0,63.0,5.0,25.8,6-7,217.0,82.0,242.1,37.1,79.6,0.466,2.0,6.9,0.292,35.1,72.7,0.483,21.9,27.4,0.798,11.5,26.9,38.3,24.4,7.9,5.5,17.3,24.7,98.1
1991-92,NBA,105.0,112.4,No,1026,MIN,15.0,67.0,6.0,26.4,6-6,213.0,82.0,241.5,41.0,89.5,0.458,1.5,4.8,0.32,39.5,84.7,0.466,16.8,22.6,0.743,14.2,26.4,40.7,24.7,7.5,6.4,14.1,22.8,100.5
1990-91,NBA,106.7,110.9,No,1027,MIN,29.0,53.0,5.0,26.2,6-6,212.0,82.0,242.7,39.8,88.7,0.449,1.3,4.6,0.283,38.5,84.1,0.458,18.7,25.4,0.735,15.5,25.8,41.3,23.0,8.7,5.4,13.0,22.7,99.6
1989-90,NBA,103.6,108.2,No,1028,MIN,22.0,60.0,6.0,26.2,6-6,209.0,82.0,242.1,37.4,83.9,0.446,0.9,3.6,0.248,36.5,80.3,0.455,19.5,26.1,0.747,14.6,25.0,39.6,22.5,9.6,4.2,14.6,23.2,95.2
2024-25,NBA,110.4,119.9,No,1029,NOP,21.0,61.0,5.0,25.9,6-6,210.0,82.0,240.9,40.6,89.9,0.452,12.0,34.6,0.347,28.6,55.2,0.518,16.5,21.9,0.754,12.1,31.5,43.6,25.8,8.5,5.2,14.6,18.3,109.8
2023-24,NBA,117.4,112.9,Yes,1030,NOP,49.0,33.0,2.0,26.0,6-6,219.0,82.0,240.3,42.5,87.4,0.486,12.5,32.6,0.383,30.0,54.8,0.548,17.6,22.8,0.771,10.4,33.6,44.0,27.0,8.3,4.6,13.0,18.4,115.1
2022-23,NBA,114.4,112.5,No,1031,NOP,42.0,40.0,2.0,25.9,6-6,215.0,82.0,242.1,42.0,87.6,0.48,11.0,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4
2021-22,NBA,112.0,113.0,Yes,1032,NOP,36.0,46.0,3.0,25.6,6-6,212.0,82.0,240.9,40.2,88.0,0.457,10.6,32.1,0.332,29.5,55.9,0.528,18.3,23.2,0.789,12.0,33.2,45.2,25.0,8.3,4.0,14.1,19.7,109.3
2020-21,NBA,113.5,113.8,No,1033,NOP,31.0,41.0,4.0,24.8,6-6,221.0,72.0,242.1,42.5,89.1,0.477,10.6,30.4,0.348,31.9,58.6,0.544,19.0,26.1,0.729,11.7,35.7,47.4,26.0,7.6,4.4,14.6,18.0,114.6
2019-20,NBA,110.7,111.9,No,1034,NOP,30.0,42.0,5.0,25.4,6-6,213.0,72.0,242.1,42.6,91.6,0.465,13.6,36.9,0.37,28.9,54.8,0.528,17.1,23.4,0.729,11.1,35.4,46.5,26.8,7.5,5.0,16.4,21.2,115.8
2018-19,NBA,111.4,112.6,No,1035,NOP,33.0,49.0,4.0,25.7,6-5,219.0,82.0,240.9,43.7,92.2,0.473,10.3,29.9,0.344,33.4,62.4,0.536,17.8,23.4,0.761,11.1,36.2,47.3,27.0,7.4,5.4,14.8,21.1,115.4
2017-18,NBA,109.6,108.3,Yes,1036,NOP,48.0,34.0,2.0,27.6,6-6,218.0,82.0,243.4,42.7,88.3,0.483,10.2,28.2,0.362,32.5,60.1,0.54,16.1,20.9,0.772,8.7,35.7,44.3,26.8,8.0,5.9,14.9,19.1,111.7
2016-17,NBA,105.2,107.4,No,1037,NOP,34.0,48.0,4.0,25.7,6-6,220.0,82.0,242.7,39.1,87.0,0.45,9.4,26.8,0.35,29.8,60.2,0.495,16.7,22.3,0.75,8.6,35.1,43.7,22.8,7.8,5.5,12.9,18.2,104.3
2015-16,NBA,105.6,109.5,No,1038,NOP,30.0,52.0,5.0,26.6,6-6,223.0,82.0,241.2,38.5,85.9,0.448,8.6,23.8,0.36,29.9,62.1,0.482,17.3,22.2,0.776,9.5,33.1,42.6,22.2,7.7,4.2,13.4,20.9,102.7
2014-15,NBA,108.2,107.3,Yes,1039,NOP,45.0,37.0,5.0,25.3,6-7,221.0,82.0,241.2,37.9,82.9,0.457,7.1,19.3,0.37,30.8,63.6,0.484,16.4,21.8,0.751,11.5,32.0,43.5,22.0,6.7,6.2,13.3,18.7,99.4
2013-14,NBA,107.2,110.1,No,1040,NOP,34.0,48.0,5.0,24.3,6-7,217.0,82.0,242.1,37.8,82.5,0.459,5.9,15.9,0.373,31.9,66.6,0.479,18.2,23.6,0.769,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7
2012-13,NBA,105.7,110.1,No,1041,NOH,27.0,55.0,5.0,24.0,6-7,219.0,82.0,241.2,36.0,80.4,0.448,6.5,18.0,0.363,29.5,62.4,0.473,15.5,20.0,0.776,12.0,29.6,41.6,21.0,6.3,5.4,14.5,20.4,94.1
2011-12,NBA,100.9,105.1,No,1042,NOH,21.0,45.0,5.0,25.5,6-7,221.0,66.0,241.5,34.8,77.3,0.451,3.9,11.8,0.333,30.9,65.5,0.472,16.0,21.2,0.757,11.0,30.2,41.1,20.7,7.4,4.8,15.5,20.1,89.6
2010-11,NBA,106.2,105.2,Yes,1043,NOH,46.0,36.0,3.0,26.3,6-6,215.0,82.0,241.8,35.9,78.2,0.459,5.4,15.0,0.36,30.5,63.2,0.482,17.7,23.1,0.765,10.0,30.1,40.1,20.6,7.6,4.4,13.0,21.0,94.9
2009-10,NBA,107.4,110.1,No,1044,NOH,37.0,45.0,5.0,27.5,6-6,217.0,82.0,241.8,38.8,83.4,0.464,7.0,19.2,0.363,31.8,64.3,0.495,15.8,20.3,0.778,10.4,29.9,40.3,22.3,7.6,3.7,13.5,19.6,100.2
2008-09,NBA,108.7,107.0,Yes,1045,NOH,49.0,33.0,4.0,28.2,6-7,217.0,82.0,240.9,35.5,77.6,0.457,6.8,18.6,0.364,28.7,59.0,0.487,18.0,22.4,0.807,9.8,29.9,39.7,19.6,7.2,4.1,12.5,20.3,95.8
2007-08,NBA,111.5,105.7,Yes,1046,NOH,56.0,26.0,1.0,27.1,6-6,214.0,82.0,241.5,38.6,82.9,0.466,7.7,19.8,0.389,30.9,63.1,0.49,16.0,20.8,0.769,11.4,30.4,41.8,21.8,7.8,3.9,11.9,18.7,100.9
2006-07,NBA,104.8,106.5,No,1047,NOK,39.0,43.0,4.0,26.4,6-6,214.0,82.0,242.4,36.2,81.4,0.445,5.5,15.3,0.362,30.7,66.1,0.464,17.5,23.7,0.74,12.5,30.6,43.1,18.7,6.4,4.2,14.5,19.8,95.5
2005-06,NBA,103.7,106.8,No,1048,NOK,38.0,44.0,4.0,26.3,6-6,212.0,82.0,241.5,34.5,78.4,0.44,3.7,10.8,0.339,30.9,67.6,0.457,20.1,26.5,0.758,11.2,29.0,40.2,18.5,7.5,3.8,13.4,21.8,92.8
2004-05,NBA,99.7,107.7,No,1049,NOH,18.0,64.0,5.0,27.5,6-6,219.0,82.0,243.0,33.1,80.0,0.415,5.1,16.0,0.315,28.1,63.9,0.44,17.1,22.3,0.766,12.4,27.8,40.2,21.0,6.7,3.8,14.8,23.0,88.4
2003-04,NBA,102.3,102.4,Yes,1050,NOH,41.0,41.0,3.0,30.3,6-6,219.0,82.0,241.8,33.8,80.5,0.42,6.5,20.3,0.319,27.3,60.2,0.454,17.7,23.6,0.751,13.3,29.5,42.8,20.9,8.6,4.2,15.0,20.9,91.8
2002-03,NBA,103.9,101.6,Yes,1051,NOH,47.0,35.0,3.0,29.1,6-6,223.0,82.0,242.7,35.5,81.6,0.435,4.9,13.1,0.376,30.6,68.5,0.447,17.9,23.3,0.768,13.4,30.2,43.6,22.0,8.0,4.8,14.8,21.6,93.9
2024-25,NBA,118.5,114.3,Yes,1052,NYK,51.0,31.0,2.0,27.5,6-5,215.0,82.0,242.4,43.3,89.2,0.486,12.6,34.1,0.369,30.8,55.1,0.558,16.5,20.7,0.8,10.9,31.8,42.6,27.5,8.2,4.0,13.3,17.2,115.8
2023-24,NBA,118.2,113.4,Yes,1053,NYK,50.0,32.0,2.0,26.4,6-5,217.0,82.0,240.6,41.3,88.7,0.465,13.2,35.8,0.369,28.1,52.9,0.531,17.0,21.8,0.78,12.7,32.5,45.2,24.4,7.5,4.1,13.2,17.6,112.8
2022-23,NBA,117.8,114.8,Yes,1054,NYK,47.0,35.0,3.0,24.5,6-6,218.0,82.0,243.4,42.0,89.4,0.47,12.6,35.7,0.354,29.4,53.6,0.547,19.4,25.5,0.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0
2021-22,NBA,110.4,110.5,No,1055,NYK,37.0,45.0,5.0,26.0,6-6,218.0,82.0,241.2,37.7,86.2,0.437,13.2,36.9,0.357,24.5,49.3,0.497,18.0,24.1,0.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5
2020-21,NBA,110.6,108.2,Yes,1056,NYK,41.0,31.0,3.0,25.6,6-6,217.0,72.0,242.1,39.4,86.5,0.456,11.8,30.0,0.392,27.7,56.4,0.49,16.4,20.9,0.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,107.0
2019-20,NBA,106.5,113.0,No,1057,NYK,21.0,45.0,5.0,24.5,6-6,222.0,66.0,241.9,40.0,89.3,0.447,9.6,28.4,0.337,30.4,61.0,0.499,16.3,23.5,0.694,12.0,34.5,46.5,22.1,7.6,4.7,14.3,22.2,105.8
2018-19,NBA,104.5,113.7,No,1058,NYK,17.0,65.0,5.0,23.4,6-6,221.0,82.0,241.2,38.2,88.3,0.433,10.0,29.5,0.34,28.2,58.8,0.479,18.1,23.9,0.759,10.5,34.3,44.7,20.1,6.8,5.1,14.0,20.9,104.6
2017-18,NBA,107.1,110.7,No,1059,NYK,29.0,53.0,4.0,26.3,6-7,219.0,82.0,241.8,40.7,87.7,0.464,8.2,23.3,0.352,32.5,64.4,0.504,14.9,19.0,0.787,10.5,33.6,44.0,23.3,6.7,5.1,14.7,20.5,104.5
2016-17,NBA,107.7,111.5,No,1060,NYK,31.0,51.0,3.0,27.3,6-7,216.0,82.0,242.1,39.6,88.5,0.447,8.6,24.7,0.348,31.0,63.8,0.485,16.6,21.1,0.788,12.0,33.2,45.2,21.8,7.1,5.5,13.9,20.3,104.3
2015-16,NBA,104.6,107.6,No,1061,NYK,32.0,50.0,3.0,27.2,6-7,226.0,82.0,241.5,36.9,84.0,0.439,7.4,21.5,0.346,29.4,62.5,0.471,17.2,21.4,0.805,10.4,34.0,44.4,20.5,5.7,5.7,13.4,19.7,98.4
2014-15,NBA,99.9,110.0,No,1062,NYK,17.0,65.0,5.0,26.9,6-6,217.0,82.0,242.1,35.1,82.0,0.428,6.8,19.7,0.347,28.3,62.3,0.454,14.8,19.2,0.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9
2013-14,NBA,108.3,109.1,No,1063,NYK,37.0,45.0,3.0,28.3,6-6,219.0,82.0,242.1,36.9,82.2,0.449,9.3,24.9,0.372,27.7,57.3,0.482,15.5,20.4,0.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6
2012-13,NBA,111.1,106.3,Yes,1064,NYK,54.0,28.0,1.0,30.2,6-6,218.0,82.0,240.6,36.5,81.6,0.448,10.9,28.9,0.376,25.7,52.7,0.487,16.0,21.1,0.759,10.9,29.7,40.6,19.3,8.2,3.6,12.0,20.1,100.0
2011-12,NBA,104.4,101.0,Yes,1065,NYK,36.0,30.0,2.0,26.3,6-7,222.0,66.0,241.5,35.8,80.8,0.443,7.8,23.3,0.336,28.0,57.5,0.487,18.3,24.8,0.741,11.3,30.5,41.7,20.1,9.4,4.2,16.0,21.1,97.8
2010-11,NBA,110.9,110.1,Yes,1066,NYK,42.0,40.0,2.0,25.3,6-7,220.0,82.0,241.2,38.3,83.7,0.457,9.3,25.4,0.368,29.0,58.4,0.496,20.6,25.5,0.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5
